Area,Structural,Type,Unconnected_Height,Volume,Assembly_Code,Width,AcousticRating,FireRating
0.3636,0,222.210_Skørt MDF plade_18 mm,303,0.0065448,225,18,,
0.72,0,222.250_Skørt Stålskelet_50 mm,600,0.036,224,50,-,-
0.3636,0,222.210_Skørt MDF plade_18 mm,303,0.0065448,225,18,,
0.72,0,222.250_Skørt Stålskelet_50 mm,600,0.036,224,50,-,-
0.3636,0,222.210_Skørt MDF plade_18 mm,303,0.0065448,225,18,,
0.72,0,222.250_Skørt Stålskelet_50 mm,600,0.036,224,50,-,-
0.8484,0,222.210_Skørt MDF plade_18 mm,303,0.0152712,225,18,,
1.68,0,222.250_Skørt Stålskelet_50 mm,600,0.084,224,50,-,-
5.0037,0,222.201_Gipsskørt_145 mm,1283,0.7255365,225,145,44 dB,"EI 60 A2-s1,d0"
5.42709,0,222.201_Gipsskørt_145 mm,1283,0.78692805,225,145,44 dB,"EI 60 A2-s1,d0"
5.003700263,0,222.201_Gipsskørt_145 mm,1283,0.725536538,225,145,44 dB,"EI 60 A2-s1,d0"
9.68625,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2765,0.5230575,224,54,,
2.50504,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1448,0.13527216,224,54,,
8.4708,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1448,0.4574232,224,54,,
20.327339,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,533,1.097676306,224,54,,
5.247675,0,222.015_Gipsskillevæg Forkrøppet_166 mm,843,0.87111405,224,166,?? dB,EI ??
8.543535,0,222.002_Gipsskillevæg_145 mm,3983,1.238812575,224,145,44 dB,"EI 60 A2-s1,d0"
12.71070004,0,222.500_Skillevæg Porebeton_150 mm,4383,1.906605006,222,150,37 dB,"EI 60 A2-s1,d0"
6.760898135,0,222.008_Gipsskillevæg Vådrum Ensidig_145 mm,4533,0.98033023,224,145,44 dB,"EI 60 A2-s1,d0"
15.56943999,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1333,0.840749759,224,54,,
3.943200024,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.212932801,224,54,,
3.348000693,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.180792037,224,54,,
3.670399976,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.198201599,224,54,,
7.007999994,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,600,0.378432,224,54,,
3.4641,0,222.001_Gipsskillevæg_145 mm,1283,0.5022945,224,145,48 dB,"EI 60 A2-s1,d0"
3.887,0,222.300_Glassystemvæg_20 mm,2300,0.07774,226,20,,
3.2247,0,222.001_Gipsskillevæg_145 mm,3583,0.4675815,224,145,48 dB,"EI 60 A2-s1,d0"
1.817,0,222.300_Glassystemvæg_20 mm,2300,0.03634,226,20,,
2.3094,0,222.001_Gipsskillevæg_145 mm,1283,0.334863,224,145,48 dB,"EI 60 A2-s1,d0"
3.2247,0,222.001_Gipsskillevæg_145 mm,3583,0.4675815,224,145,48 dB,"EI 60 A2-s1,d0"
3.887,0,222.300_Glassystemvæg_20 mm,2300,0.07774,226,20,,
3.4641,0,222.001_Gipsskillevæg_145 mm,1283,0.5022945,224,145,48 dB,"EI 60 A2-s1,d0"
7.5243,0,222.001_Gipsskillevæg_145 mm,3583,1.0910235,224,145,48 dB,"EI 60 A2-s1,d0"
13.218615,0,222.002_Gipsskillevæg_145 mm,1413,1.881868725,224,145,44 dB,"EI 60 A2-s1,d0"
16.337875,1,KON_Indervæg Sandwichelementvæg_470 mm_70-400,4133,7.675986683,221,470,,
9.044405,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1333,0.48839787,224,54,,
8.093976,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1333,0.437074704,224,54,,
9.044405,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1333,0.48839787,224,54,,
31.33192749,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1933,1.691924084,224,54,,
2.852,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.154008,224,54,,
2.9264,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.1580256,224,54,,
3.7324,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.2015496,224,54,,
3.174399976,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.171417599,224,54,,
17.186405,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2533,0.92806587,224,54,,
31.37445949,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2133,1.694220812,224,54,,
27.89942449,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1933,1.506568922,224,54,,
13.10574,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1933,0.70770996,224,54,,
12.91255238,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1933,0.697277829,224,54,,
27.89942449,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1933,1.506568922,224,54,,
12.91255238,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1933,0.697277829,224,54,,
6.417,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.346518,224,54,,
4.2718,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.2306772,224,54,,
4.086,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,600,0.220644,224,54,,
15.1404,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2480,0.8175816,224,54,,
10.37491,0,222.210_Skørt MDF plade_18 mm,1690,0.18674838,225,18,,
10.49769,0,222.210_Skørt MDF plade_18 mm,1710,0.18895842,225,18,,
13.98438012,0,222.210_Skørt MDF plade_18 mm,1710,0.251718842,225,18,,
20.59221,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1433,1.11197934,224,54,,
2.728719941,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1433,0.147350877,224,54,,
2.830175,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,1433,0.15282945,224,54,,
4.599929947,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,642,0.248396217,224,54,,
13.46862483,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2033,0.727305741,224,54,,
7.2063,0,222.230_Gipsskørt Ensidigt_95 mm,1413,0.6845985,225,95,30 dB,"EI 30 A2-s1,d0"
33.77925693,0,222.015_Gipsskillevæg Forkrøppet_166 mm,1357,5.60735665,224,166,?? dB,EI ??
9.182212498,0,222.009_Gipsskillevæg_145 mm,4933,1.331420812,224,145,54 dB,"EI 60 A2-s1,d0"
40.8749,0,222.002_Gipsskillevæg_145 mm,2860,5.9268605,224,145,44 dB,"EI 60 A2-s1,d0"
24.147815,0,222.015_Gipsskillevæg Forkrøppet_166 mm,1357,4.00853729,224,166,?? dB,EI ??
3.969225,0,222.015_Gipsskillevæg Forkrøppet_166 mm,1357,0.65889135,224,166,?? dB,EI ??
23.932555,0,222.015_Gipsskillevæg Forkrøppet_166 mm,757,3.97280413,224,166,?? dB,EI ??
2.887954845,0,222.015_Gipsskillevæg Forkrøppet_166 mm,757,0.479400504,224,166,?? dB,EI ??
9.967709772,0,222.002_Gipsskillevæg_145 mm,3060,1.445317917,224,145,44 dB,"EI 60 A2-s1,d0"
2.356162655,0,222.015_Gipsskillevæg Forkrøppet_166 mm,757,0.391123001,224,166,?? dB,EI ??
11.47612,0,222.015_Gipsskillevæg Forkrøppet_166 mm,757,1.90503592,224,166,?? dB,EI ??
19.89,0,222.002_Gipsskillevæg_145 mm,3060,2.88405,224,145,44 dB,"EI 60 A2-s1,d0"
0.529848,0,222.015_Gipsskillevæg Forkrøppet_166 mm,669,0.087954768,224,166,?? dB,EI ??
20.61048668,0,222.015_Gipsskillevæg Forkrøppet_166 mm,652.260274,3.421340788,224,166,?? dB,EI ??
21.11516621,0,222.002_Gipsskillevæg_145 mm,664.739726,3.0616991,224,145,44 dB,"EI 60 A2-s1,d0"
15.85915006,0,222.015_Gipsskillevæg Forkrøppet_166 mm,757,2.63261891,224,166,?? dB,EI ??
3.6594,0,222.002_Gipsskillevæg_145 mm,4533,0.530613,224,145,44 dB,"EI 60 A2-s1,d0"
0.3636,0,222.210_Skørt MDF plade_18 mm,303,0.0065448,225,18,,
0.72,0,222.250_Skørt Stålskelet_50 mm,600,0.036,224,50,-,-
1.043571288,0,222.250_Skørt Stålskelet_50 mm,869.6427402,0.052178564,224,50,-,-
0.6036,0,222.210_Skørt MDF plade_18 mm,503,0.0108648,225,18,,
1.043571288,0,222.250_Skørt Stålskelet_50 mm,869.6427402,0.052178564,224,50,-,-
0.6036,0,222.210_Skørt MDF plade_18 mm,503,0.0108648,225,18,,
7.698093595,0,222.015_Gipsskillevæg Forkrøppet_166 mm,757.5,1.277883537,224,166,?? dB,EI ??
0.48427734,0,222.015_Gipsskillevæg Forkrøppet_166 mm,757,0.080390038,224,166,?? dB,EI ??
12.2221222,0,222.002_Gipsskillevæg_145 mm,3060,1.772207719,224,145,44 dB,"EI 60 A2-s1,d0"
11.81297001,0,222.015_Gipsskillevæg Forkrøppet_166 mm,1157,1.960953021,224,166,?? dB,EI ??
14.32911081,0,222.015_Gipsskillevæg Forkrøppet_166 mm,757,2.378632395,224,166,?? dB,EI ??
17.93175018,0,222.015_Gipsskillevæg Forkrøppet_166 mm,757,2.97667053,224,166,?? dB,EI ??
2.814,0,222.201_Gipsskørt_145 mm,560,0.40803,225,145,44 dB,"EI 60 A2-s1,d0"
20.78364741,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,3.45008547,224,166,?? dB,EI ??
9.660104479,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,1.603577344,224,166,?? dB,EI ??
22.54580682,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,3.742603933,224,166,?? dB,EI ??
15.9173025,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,2.642272215,224,166,?? dB,EI ??
6.876512732,0,222.002_Gipsskillevæg_145 mm,2660,0.997094346,224,145,44 dB,"EI 60 A2-s1,d0"
15.12198976,0,222.015_Gipsskillevæg Forkrøppet_166 mm,1157,2.510250301,224,166,?? dB,EI ??
11.48639251,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,1.906741156,224,166,?? dB,EI ??
14.55015,0,222.002_Gipsskillevæg_145 mm,2860,2.10977175,224,145,44 dB,"EI 60 A2-s1,d0"
0.397865928,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,0.066045744,224,166,?? dB,EI ??
4.139091088,0,222.002_Gipsskillevæg_145 mm,3983,0.600168208,224,145,44 dB,"EI 60 A2-s1,d0"
15.94758512,0,222.015_Gipsskillevæg Forkrøppet_166 mm,956.1762218,2.647299129,224,166,?? dB,EI ??
0.30540388,0,222.015_Gipsskillevæg Forkrøppet_166 mm,443,0.050697044,224,166,?? dB,EI ??
7.7062425,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,1.279236255,224,166,?? dB,EI ??
1.933139991,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,0.320901238,224,166,?? dB,EI ??
2.945570156,0,222.015_Gipsskillevæg Forkrøppet_166 mm,954.4945419,0.488964646,224,166,?? dB,EI ??
2.897420096,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957.5082936,0.480971736,224,166,?? dB,EI ??
15.068922,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,2.501441052,224,166,?? dB,EI ??
2.0120925,0,222.015_Gipsskillevæg Forkrøppet_166 mm,957,0.334007355,224,166,?? dB,EI ??
21.05061282,0,222.002_Gipsskillevæg_145 mm,3983,3.052338859,224,145,44 dB,"EI 60 A2-s1,d0"
1.55,0,222.017_Gipsskillevæg_70 mm,3100,0.1085,224,70,-,-
2.502276327,0,222.201_Gipsskørt_145 mm,1483,0.362830067,225,145,44 dB,"EI 60 A2-s1,d0"
10.7541,0,222.002_Gipsskillevæg_145 mm,3983,1.5593445,224,145,44 dB,"EI 60 A2-s1,d0"
2.096962121,0,222.201_Gipsskørt_145 mm,1483,0.304059508,225,145,44 dB,"EI 60 A2-s1,d0"
3.511288673,0,222.201_Gipsskørt_145 mm,1483,0.509136858,225,145,44 dB,"EI 60 A2-s1,d0"
33.968115,0,222.002_Gipsskillevæg_145 mm,1483,4.925376675,224,145,44 dB,"EI 60 A2-s1,d0"
2.847845,0,222.001_Gipsskillevæg_145 mm,3983,0.412937525,224,145,48 dB,"EI 60 A2-s1,d0"
13.25394,0,222.002_Gipsskillevæg_145 mm,1413,1.9218213,224,145,44 dB,"EI 60 A2-s1,d0"
23.211615,0,222.100_Forsatsvæg_70 mm,3983,1.62481305,224,70,34 dB,-
1.924429433,0,222.203_Gipsskørt Røgskørt_95 mm,921,0.182820796,225,95,36 dB,"EI 30 A2-s1,d0"
13.4507445,0,222.203_Gipsskørt Røgskørt_95 mm,921,1.277820727,225,95,36 dB,"EI 30 A2-s1,d0"
1.836934433,0,222.203_Gipsskørt Røgskørt_95 mm,921,0.174508771,225,95,36 dB,"EI 30 A2-s1,d0"
8.501300001,0,"222.106_Forsatsvæg_107,5 mm",3020,0.91388975,224,107.5,32 dB,"EI 60 A2-s1,d0"
8.501300001,0,"222.106_Forsatsvæg_107,5 mm",3020,0.91388975,224,107.5,32 dB,"EI 60 A2-s1,d0"
18.8146,0,"222.106_Forsatsvæg_107,5 mm",3020,2.0225695,224,107.5,32 dB,"EI 60 A2-s1,d0"
0.453,0,"222.106_Forsatsvæg_107,5 mm",3020,0.0486975,224,107.5,32 dB,"EI 60 A2-s1,d0"
1.756743242,0,222.102_Forsatsvæg_50 mm,1045,0.087837162,224,50,30 dB,-
0.202,0,"222.106_Forsatsvæg_107,5 mm",200,0.021715,224,107.5,32 dB,"EI 60 A2-s1,d0"
11.2074,0,"222.106_Forsatsvæg_107,5 mm",3020,1.2047955,224,107.5,32 dB,"EI 60 A2-s1,d0"
2.175999826,0,222.201_Gipsskørt_145 mm,850,0.315519975,225,145,44 dB,"EI 60 A2-s1,d0"
3.27179999,0,213.702_Ydervæg Beklædning_200 mm,1140,0.654359998,217,200,,
3.27179999,0,213.702_Ydervæg Beklædning_200 mm,1140,0.654359998,217,200,,
4.104,0,213.702_Ydervæg Beklædning_200 mm,1140,0.8208,217,200,,
3.203199996,0,213.702_Ydervæg Beklædning_200 mm,440,0.640639999,217,200,,
1.166000028,0,213.702_Ydervæg Beklædning_200 mm,440,0.233200006,217,200,,
2.833599996,0,213.702_Ydervæg Beklædning_200 mm,440,0.566719999,217,200,,
0.884400028,0,213.702_Ydervæg Beklædning_200 mm,440,0.176880006,217,200,,
4.904999991,0,222.013_Gipsskillevæg_120 mm,900,0.588599999,224,120,44 dB,"EI 60 A2-s1,d0"
10.18605,0,222.015_Gipsskillevæg Forkrøppet_166 mm,623,1.6908843,224,166,?? dB,EI ??
3.51463,0,222.015_Gipsskillevæg Forkrøppet_166 mm,1357,0.58342858,224,166,?? dB,EI ??
3.94875,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2700,0.2132325,224,54,,
3.94875,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2700,0.2132325,224,54,,
9.68625,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,2765,0.5230575,224,54,,
2.2245,0,222.003_Gipsskillevæg_170 mm,1483,0.378165,224,170,48 dB,"EI 60 A2-s1,d0"
1.015665,0,222.112_Forsatsvæg_95 mm,3983,0.096488175,224,95,32 dB,"EI 30 A2-s1,d0"
2.011415,0,222.112_Forsatsvæg_95 mm,3983,0.191084425,224,95,32 dB,"EI 30 A2-s1,d0"
0.63728,0,222.112_Forsatsvæg_95 mm,3983,0.0605416,224,95,32 dB,"EI 30 A2-s1,d0"
7.169400736,0,222.112_Forsatsvæg_95 mm,3983,0.68109307,224,95,32 dB,"EI 30 A2-s1,d0"
0.81225,0,222.112_Forsatsvæg_95 mm,3610,0.07716375,224,95,32 dB,"EI 30 A2-s1,d0"
0.2888,0,222.112_Forsatsvæg_95 mm,3610,0.027436,224,95,32 dB,"EI 30 A2-s1,d0"
0.2888,0,222.112_Forsatsvæg_95 mm,3610,0.027436,224,95,32 dB,"EI 30 A2-s1,d0"
0.81225,0,222.112_Forsatsvæg_95 mm,3610,0.07716375,224,95,32 dB,"EI 30 A2-s1,d0"
2.206124973,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,333,0.119130749,224,54,,
2.40643,0,222.250_Skørt Stålskelet_50 mm,1391,0.1203215,224,50,-,-
8.13735,0,222.250_Skørt Stålskelet_50 mm,1391,0.4068675,224,50,-,-
4.904999991,0,422.103_Væg Lamel Lodret Profil Træ_42x42 mm,900,0.26487,224,54,,
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
2.4271,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4660032,214,192,,"EI 60 A2-s1,d0"
2.4271,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4660032,214,192,,"EI 60 A2-s1,d0"
2.435225,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4675632,214,192,,"EI 60 A2-s1,d0"
0.6074075,0,222.112_Forsatsvæg_95 mm,3983,0.057703713,224,95,32 dB,"EI 30 A2-s1,d0"
0.6074075,0,222.112_Forsatsvæg_95 mm,3983,0.057703713,224,95,32 dB,"EI 30 A2-s1,d0"
2.4271,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4660032,214,192,,"EI 60 A2-s1,d0"
2.4271,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4660032,214,192,,"EI 60 A2-s1,d0"
2.310425,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4436016,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
3.4025,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65328,214,192,,"EI 60 A2-s1,d0"
3.4175,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,500,0.65616,214,192,,"EI 60 A2-s1,d0"
2.4271,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4660032,214,192,,"EI 60 A2-s1,d0"
2.4271,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4660032,214,192,,"EI 60 A2-s1,d0"
2.3101,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4435392,214,192,,"EI 60 A2-s1,d0"
2.30945,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4434144,214,192,,"EI 60 A2-s1,d0"
2.4271,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4660032,214,192,,"EI 60 A2-s1,d0"
2.4271,1,213.901_Ydervæg Skeletvæg Ovenlys_195 mm,650,0.4660032,214,192,,"EI 60 A2-s1,d0"
11.97021,0,222.250_Skørt Stålskelet_50 mm,833,0.5985105,224,50,-,-
1.645175,0,222.250_Skørt Stålskelet_50 mm,833,0.08225875,224,50,-,-
1.547675,0,222.250_Skørt Stålskelet_50 mm,833,0.07738375,224,50,-,-
5.7,0,222.300_Glassystemvæg_20 mm,2500,0.114,226,20,,
0.5796,0,222.210_Skørt MDF plade_18 mm,483,0.0104328,225,18,,
11.74612485,0,222.251_Skørt Stålskelet_109 mm,1773,1.280327609,224,109,-,-
10.57977192,0,222.010_Gipsskillevæg Vådrum Ensidet_150 mm,4533,1.586965789,224,150,48 dB,"EI 60 A2-s1,d0"
10.57977192,0,222.010_Gipsskillevæg Vådrum Ensidet_150 mm,4533,1.586965789,224,150,48 dB,"EI 60 A2-s1,d0"
10.57977192,0,222.010_Gipsskillevæg Vådrum Ensidet_150 mm,4533,1.586965789,224,150,48 dB,"EI 60 A2-s1,d0"
3.916105,0,222.251_Skørt Stålskelet_109 mm,883,0.426855445,224,109,-,-
8.581515,0,222.250_Skørt Stålskelet_50 mm,1383,0.42907575,224,50,-,-
0.896175,0,222.112_Forsatsvæg_95 mm,3983,0.085136625,224,95,32 dB,"EI 30 A2-s1,d0"
1.214815,0,222.112_Forsatsvæg_95 mm,3983,0.115407425,224,95,32 dB,"EI 30 A2-s1,d0"
0.697025,0,222.112_Forsatsvæg_95 mm,3983,0.066217375,224,95,32 dB,"EI 30 A2-s1,d0"
1.055495,0,222.112_Forsatsvæg_95 mm,3983,0.100272025,224,95,32 dB,"EI 30 A2-s1,d0"
24.964049,0,222.002_Gipsskillevæg_145 mm,4933,3.619787105,224,145,44 dB,"EI 60 A2-s1,d0"
36.4904,0,222.002_Gipsskillevæg_145 mm,4383,5.291108,224,145,44 dB,"EI 60 A2-s1,d0"
26.45275,0,222.002_Gipsskillevæg_145 mm,4383,3.83564875,224,145,44 dB,"EI 60 A2-s1,d0"
15.36155158,0,222.012_Gipsskillevæg_145 mm,4933,2.22742498,224,145,62 dB,"EI 60 A2-s1,d0"
9.554293077,0,222.001_Gipsskillevæg_145 mm,4533,1.385372496,224,145,48 dB,"EI 60 A2-s1,d0"
7.433293077,0,222.001_Gipsskillevæg_145 mm,4533,0.941907621,224,145,48 dB,"EI 60 A2-s1,d0"
18.754125,0,222.002_Gipsskillevæg_145 mm,4533,2.683501125,224,145,44 dB,"EI 60 A2-s1,d0"
14.097,0,222.002_Gipsskillevæg_145 mm,3060,2.044065,224,145,44 dB,"EI 60 A2-s1,d0"
20.4541441,0,222.001_Gipsskillevæg_145 mm,4533,2.965850894,224,145,48 dB,"EI 60 A2-s1,d0"
17.7807725,0,222.001_Gipsskillevæg_145 mm,4533,2.578212012,224,145,48 dB,"EI 60 A2-s1,d0"
1.225,0,222.300_Glassystemvæg_20 mm,2500,0.0245,226,20,,
1.493625,0,222.112_Forsatsvæg_95 mm,3983,0.141894375,224,95,32 dB,"EI 30 A2-s1,d0"
1.493625,0,222.112_Forsatsvæg_95 mm,3983,0.141894375,224,95,32 dB,"EI 30 A2-s1,d0"
1.67218,0,222.112_Forsatsvæg_95 mm,3983,0.1588571,224,95,32 dB,"EI 30 A2-s1,d0"
1.60792,0,222.230_Gipsskørt Ensidigt_95 mm,808,0.1454602,225,95,30 dB,"EI 30 A2-s1,d0"
2.01192,0,222.230_Gipsskørt Ensidigt_95 mm,808,0.1838402,225,95,30 dB,"EI 30 A2-s1,d0"
1.60792,0,222.230_Gipsskørt Ensidigt_95 mm,808,0.1454602,225,95,30 dB,"EI 30 A2-s1,d0"
2.01192,0,222.230_Gipsskørt Ensidigt_95 mm,808,0.1838402,225,95,30 dB,"EI 30 A2-s1,d0"
1.64255,0,222.107_Forsatsvæg_50 mm,3610,0.0821275,224,50,-,-
1.87201,0,222.107_Forsatsvæg_50 mm,3983,0.0936005,224,50,-,-
1.87201,0,222.107_Forsatsvæg_50 mm,3983,0.0936005,224,50,-,-
0.35847,0,222.112_Forsatsvæg_95 mm,3983,0.03405465,224,95,32 dB,"EI 30 A2-s1,d0"
6.11895,0,222.201_Gipsskørt_145 mm,1083,0.88724775,225,145,44 dB,"EI 60 A2-s1,d0"
4.30273,0,222.201_Gipsskørt_145 mm,1073,0.62389585,225,145,44 dB,"EI 60 A2-s1,d0"
6.017119715,0,222.300_Glassystemvæg_20 mm,2500,0.120342394,226,20,,
8.0752,1,KON_Ydervæg Sandwichelementvæg_540 mm_70-275-195,4533,3.3462485,211,540,,
0.689039998,0,222.210_Skørt MDF plade_18 mm,348,0.01240272,225,18,,
9.8343,1,KON_Væg Indervæg_Beton_200 mm,4683,1.96686,221,200,,
24.2319,1,KON_Væg Indervæg_Beton_300 mm,4230,7.26957,221,300,,
26.3529,1,KON_Væg Indervæg_Beton_300 mm,4230,7.90587,221,300,,
32.57100031,1,KON_Væg Indervæg_Beton_400 mm,4230,13.02840012,221,400,,
26.3529,1,KON_Væg Indervæg_Beton_300 mm,4230,7.90587,221,300,,
24.23189913,1,KON_Væg Indervæg_Beton_300 mm,4230,7.26956974,221,300,,
24.2319,1,KON_Væg Indervæg_Beton_300 mm,4230,7.26957,221,300,,
26.3529,1,KON_Væg Indervæg_Beton_300 mm,4230,7.90587,221,300,,
1.057500266,1,KON_Væg Indervæg_Beton_350 mm,4230,0.370125093,221,350,,
2.266500043,1,KON_Væg Indervæg_Beton_350 mm,4533,0.793275015,221,350,,
0.41876,0,222.002_Gipsskillevæg_145 mm,2755,0.0607202,224,145,44 dB,"EI 60 A2-s1,d0"
0.378385,0,222.112_Forsatsvæg_95 mm,3983,0.035946575,224,95,32 dB,"EI 30 A2-s1,d0"
0.378385,0,222.112_Forsatsvæg_95 mm,3983,0.035946575,224,95,32 dB,"EI 30 A2-s1,d0"
11.092655,0,222.002_Gipsskillevæg_145 mm,3983,1.608434975,224,145,44 dB,"EI 60 A2-s1,d0"
8.3643,0,222.002_Gipsskillevæg_145 mm,3983,1.2128235,224,145,44 dB,"EI 60 A2-s1,d0"
22.55046428,0,222.002_Gipsskillevæg_145 mm,4533,3.26981732,224,145,44 dB,"EI 60 A2-s1,d0"
2.509290038,0,222.100_Forsatsvæg_70 mm,3983,0.175650303,224,70,34 dB,-
7.630350214,0,222.002_Gipsskillevæg_145 mm,3913,1.106400781,224,145,44 dB,"EI 60 A2-s1,d0"
14.137515,0,222.002_Gipsskillevæg_145 mm,3913,2.049939675,224,145,44 dB,"EI 60 A2-s1,d0"
0.419018,0,222.002_Gipsskillevæg_145 mm,2755,0.06075761,224,145,44 dB,"EI 60 A2-s1,d0"
6.893099992,0,222.201_Gipsskørt_145 mm,828,0.999499499,225,145,44 dB,"EI 60 A2-s1,d0"
4.123838334,0,222.115_Forsatsvæg_140 mm,3583,0.64086363,224,158,-,-
26.04027037,1,KON_Væg Indervæg_Beton_250 mm,4533,6.510067593,221,250,,
4.9863,1,KON_Væg Indervæg_Beton_300 mm,4533,1.49589,221,300,,
24.89567907,1,KON_Væg Indervæg_Beton_300 mm,4533,7.468703721,221,300,,
28.24059,1,KON_Væg Indervæg_Beton_300 mm,4533,8.472177,221,300,,
26.11958907,1,KON_Væg Indervæg_Beton_300 mm,4533,7.835876721,221,300,,
28.24059,1,KON_Væg Indervæg_Beton_300 mm,4533,8.472177,221,300,,
28.24059,1,KON_Væg Indervæg_Beton_300 mm,4533,8.472177,221,300,,
10.71378,0,222.250_Skørt Stålskelet_50 mm,773,0.535689,224,50,-,-
4.62028,0,222.001_Gipsskillevæg_145 mm,3983,0.6699406,224,145,48 dB,"EI 60 A2-s1,d0"
7.74345,0,222.110_Forsatsvæg_135 mm,3610,1.026007125,224,132.5,36 dB,"EI 60 A2-s1,d0"
